2021-05-13 15:22:25,030  INFO | [Ljava.lang.String;@dabb23.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 17 
2021-05-13 16:39:30,024  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 313 
2021-05-13 16:39:30,026  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 355 
2021-05-13 16:39:30,026  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 355 
2021-05-13 16:39:35,025  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 315 
2021-05-13 16:39:35,025  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 315 
2021-05-13 16:39:35,026  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 357 
2021-05-13 16:39:35,026  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 357 
2021-05-13 16:39:35,036  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 313 
2021-05-13 16:39:35,037  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 313 
2021-05-13 16:39:40,018  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 317 
2021-05-13 16:39:40,018  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 317 
2021-05-13 16:39:40,020  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 359 
2021-05-13 16:39:40,020  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 359 
2021-05-13 16:39:41,055  INFO | HystrixTimer-4 | i.v.omt.orchestrator.rest.PaymentRestClientFallback    | Executing payment fallback for order 317 
2021-05-13 16:39:45,009  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 319 
2021-05-13 16:39:45,009  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 319 
2021-05-13 16:39:45,015  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 361 
2021-05-13 16:39:45,015  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 361 
2021-05-13 16:39:45,048  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 317 
2021-05-13 16:39:45,048  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 317 
2021-05-13 16:39:45,051  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 317 was published successfully 
2021-05-13 16:39:45,076  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 317 
2021-05-13 16:39:46,045  INFO | HystrixTimer-3 | i.v.omt.orchestrator.rest.PaymentRestClientFallback    | Executing payment fallback for order 319 
2021-05-13 16:39:46,124  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 317 
2021-05-13 16:39:46,124  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 317 
2021-05-13 16:39:46,205  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 317 
2021-05-13 16:39:48,236  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 317 
2021-05-13 16:39:48,237  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 317 
2021-05-13 16:39:48,287  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 317 
2021-05-13 16:39:50,017  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 321 
2021-05-13 16:39:50,017  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 321 
2021-05-13 16:39:50,029  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 363 
2021-05-13 16:39:50,029  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 363 
2021-05-13 16:39:50,041  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 307 
2021-05-13 16:39:50,041  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 307 
2021-05-13 16:39:50,062  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 319 was published successfully 
2021-05-13 16:39:50,066  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 319 
2021-05-13 16:39:50,066  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 319 
2021-05-13 16:39:50,066  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 319 
2021-05-13 16:39:51,047  INFO | HystrixTimer-1 | i.v.omt.orchestrator.rest.PaymentRestClientFallback    | Executing payment fallback for order 321 
2021-05-13 16:39:51,110  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 319 
2021-05-13 16:39:51,110  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 319 
2021-05-13 16:39:51,110  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 319 
2021-05-13 16:39:53,147  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 319 
2021-05-13 16:39:53,148  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 319 
2021-05-13 16:39:53,148  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 319 
2021-05-13 16:39:55,016  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 323 
2021-05-13 16:39:55,016  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 323 
2021-05-13 16:39:55,016  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.rest.PaymentRestClientFallback    | Executing payment fallback for order 323 
2021-05-13 16:39:55,025  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 321 was published successfully 
2021-05-13 16:39:55,027  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 321 
2021-05-13 16:39:55,027  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 321 
2021-05-13 16:39:55,027  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 321 
2021-05-13 16:39:55,050  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 365 
2021-05-13 16:39:55,051  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 365 
2021-05-13 16:39:56,076  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 321 
2021-05-13 16:39:56,076  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 321 
2021-05-13 16:39:56,076  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 321 
2021-05-13 16:39:58,122  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 321 
2021-05-13 16:39:58,122  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 321 
2021-05-13 16:39:58,122  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 321 
2021-05-13 16:40:00,020  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 323 was published successfully 
2021-05-13 16:40:00,029  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 323 
2021-05-13 16:40:00,030  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 323 
2021-05-13 16:40:00,030  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 323 
2021-05-13 16:40:00,031  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 251 
2021-05-13 16:40:00,031  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 251 
2021-05-13 16:40:00,035  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 325 
2021-05-13 16:40:00,035  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 325 
2021-05-13 16:40:00,035  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.rest.PaymentRestClientFallback    | Executing payment fallback for order 325 
2021-05-13 16:40:00,051  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 367 
2021-05-13 16:40:00,051  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 367 
2021-05-13 16:40:01,063  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 323 
2021-05-13 16:40:01,063  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 323 
2021-05-13 16:40:01,063  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 323 
2021-05-13 16:40:03,118  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 323 
2021-05-13 16:40:03,118  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 323 
2021-05-13 16:40:03,118  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 323 
2021-05-13 16:40:05,012  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 327 
2021-05-13 16:40:05,012  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 327 
2021-05-13 16:40:05,019  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 369 
2021-05-13 16:40:05,019  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 369 
2021-05-13 16:40:05,020  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 325 was published successfully 
2021-05-13 16:40:05,022  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 325 
2021-05-13 16:40:05,022  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 325 
2021-05-13 16:40:05,022  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 325 
2021-05-13 16:40:05,036  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.rest.PaymentRestClientFallback    | Executing payment fallback for order 327 
2021-05-13 16:40:06,087  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 325 
2021-05-13 16:40:06,087  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 325 
2021-05-13 16:40:06,088  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 325 
2021-05-13 16:40:08,150  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 325 
